Dealer Code,Name,City,State,Latitude,Longitude,Diesel Price
225442,Z.A.FILLING STATION,KAUSHAMBI,Uttar Pradesh,25.684574,81.335259,88.09
225443,SUNIL PETROLEUM,KUMBHARI,Maharashtra,17.101383,75.129749,91.06
225457,V S M FUELS,DHARMAPURI,Tamil Nadu,12.045878,78.67222,93.97
225459,OM SHREE SAI REDDY PETROLIUM,KOPPAL,Karnataka,15.296788,76.0888151,92.01
225461,SREE BALAJI FILLING STATION,UDAYAGIRI,Andhra Pradesh,14.886889,79.304836,97.61
225462,ANJANEYA FILLING STATION,KAMAREDDY,Telangana,18.305439,78.341503,96.69
225470,CHEEMA FILLING STATION,RAMBHA,Haryana,29.7831407,76.9979717,87.74
225471,JAI HANUMAN OIL COMPANY,NISSING,Haryana,29.7026773,76.7437815,87.52
225472,PRERNA PETROLEUM,YAVATMAL,Maharashtra,20.322421,77.748334,91.78
225476,SIDDHANT PETROLEUM SERVICES,PANDHARPUR,Maharashtra,17.69435,75.13285,91.14
225477,GOPAL JI FILLING STATION,AONLA,Uttar Pradesh,28.2559431,79.1991127,87.53
225478,JAY DANU BABA FILLING STATION,CHITRAKOOT,Uttar Pradesh,25.189503,81.318936,88.57
225479,JAWAN FILLING STATION,SIDDIPET,Telangana,18.114466,78.835465,96.1
225480,SHRI MS SHEKHAWAT PETROLEUM,BHAKRI,Rajasthan,26.749056,74.483849,90.5
225481,SPR FILLING STATION,GUDUR,Telangana,16.840609,79.603989,95.39
225484,SHREE BALAJI FILLING STATION,BAGBAHARA,Chhattisgarh,20.955608,82.499168,93.91
225485,SADGURU KASHINATH PETROLEUM,LATUR,Maharashtra,18.342172,76.383776,91.77
225486,SRK FUEL PARK,BANGALORE,Karnataka,12.8650854,77.5331066,91.02
225489,SAGAR PETROLEUM,PARAVADI,Gujarat,21.56527,71.622429,91.77
225490,SHIVRAM FUELS,MADDIKERA,Andhra Pradesh,15.248763,77.4166602,96.67
225491,SP PETROLEUM,GALUDAN,Gujarat,23.134745,72.765492,90.46
225493,DHANALAXMI FILLING STATION,ETURUNGARAM,Telangana,18.386511,80.441845,96.28
225516,AMAN PETROLEUM,SHAHABAD,Uttar Pradesh,27.5788872,79.8841358,87.81
225519,VRINDA FILLING STATION,SOLAN,Himachal Pradesh,30.889809,77.064901,86.71
225520,LEADER FILLING STATION,BILSI,Uttar Pradesh,28.26063,78.78047,87.95
225522,NEERAJ GAGAN PETROLEUMS,TALKERE,Karnataka,15.652269,76.25922,92.32
225526,SHIVPURI POLICE WELFARE PETROL PUMP,SHIVPURI,Madhya Pradesh,25.427141,77.643343,93.2
225527,TSPWS WGL KAKATIYA FILLING STATION,WARANGAL,Telangana,18.007628,79.55811,95.19
225528,FAMOUS PETROLEUM,FATHEPUR VILLAGE,Karnataka,17.503212,77.430261,91.39
225529,YADAV FUELS,MAUDAHA,Uttar Pradesh,25.654733,79.921557,88.63
225530,SHREE BHUPAL PETROLEUM,CHANDERIYA,Rajasthan,25.0059595,74.5293689,90.06
225531,RAM FILLING STATION,SUMERPUR,Uttar Pradesh,25.824498,80.229905,88.21
225540,SETH MOOLCHANDJI&SONS HIGHWAY FUELS,DHAURABHATHA,Chhattisgarh,21.952006,82.024619,94.03
225541,RDS PETROLEUM,MUKTAINAGAR OML,Maharashtra,21.165854,76.085467,91.8
225543,KISHAN PETROLEUM,ANJAR,Gujarat,23.101969,70.028544,90.18
225544,AMIRTHASRINI FUELS,BOMMIDI,Tamil Nadu,11.986611,78.251154,93.59
225546,ANUP PETROLEUM,KAMTHADI,Maharashtra,18.1458279,73.8429767,90.66
225547,WAGHJAI PETROLEUM,PUNE,Maharashtra,18.6615094,73.8491273,90.59
225558,JAYANT FILLING STATION,BAREILLY,Uttar Pradesh,28.190113,79.368134,87.54
225562,PATIL FUEL STATION,JAMNER,Maharashtra,20.767857,75.743609,91.75
225563,MANSAROVAR FILLING STATION,LUCKNOW,Uttar Pradesh,26.774436,80.905761,87.79
225564,DEVINI PETROLEUM,CHOPDA,Maharashtra,21.248379,75.352409,91.22
225567,SRI SIDDH BABA FILLING STATION,SHAHJAHANPUR,Uttar Pradesh,27.862049,79.959907,87.54
225569,RATI RAM PETRO STATION,KAITHAL,Haryana,30.061355,76.330849,88.21
225571,SRI SAI RAM FILLING STATION,CHITYAL,Telangana,17.231443,79.073774,95.67
225584,VIVANN PETROLEUM,WARDHA,Maharashtra,20.754211,78.940129,90.93
225585,OM SAI PETROLEUM,TAVRA,Gujarat,21.728595,73.047093,90.47
225586,ABU HADI FILLING STATION,TANDUR,Telangana,17.2644,77.6114,96.94
225587,SHRILAXMI PETROLEUM,IRAKALGADA,Karnataka,15.478602,76.222603,91.98
225588,SHREE DURGADEVI PETROL BUNK,KUSHTAGI,Karnataka,15.860947,76.206388,92.11
225589,R.S SERVICE STATION,HYDERABAD,Telangana,17.290411,78.535545,95.7
225603,CITY FILLING STATION,HAZARIBAGH,Jharkand,23.96926704,85.35656834,93.64
225604,CHHAYA FUEL SERVICES,PATNA,Bihar,25.5508488,84.9234826,91.55
225605,ANITA FUEL STATION,ALIPURDUAR,West Bengal,26.4885616,89.667932,93.21
225606,JAY SHREE PETROLEUM,KHUTAUNA,Bihar,26.500675,86.393275,92.85
225614,SHRI OM FUEL POINT,NUH,Haryana,28.0,77.0,88.03
225615,PALLAVI PETROLEUMS,"MUDDEBIHAL, BIJAPUR",Karnataka,16.337679,76.107915,91.42
225622,RADHEY MOHAN PETROLEUM,CHALA NEEM KA THANA,Rajasthan,27.64,75.64,90.94
225623,SAMLEHERI FILLING STATION,AMBALA CANTT,Haryana,30.3237609,76.9439148,88.2
225624,EPS AGENCIES,"MARKKAMPATTI VILLAGE, ODDANCHATRAM",Tamil Nadu,10.66861,77.805099,93.14
225626,B.K.N AGENCIES,TIRUPATI TOWN,Andhra Pradesh,13.622676,79.422064,97.63
225632,SRI LALITHA PARAMESHWARA FILLING,SHANKARPALLY,Telangana,17.4505659,78.1255482,96.09
225633,NANA SHREE FILLING STATION,SEHORE,Madhya Pradesh,22.743893,77.442458,91.96
225634,AHAM FILLING STATION,HARDOI,Uttar Pradesh,27.476028,79.978349,87.9
225635,TRIMURTI FILLING STATION,RAEBARELI,Uttar Pradesh,26.391252,81.226546,88.22
225636,LAVKUSH FILLING STATION,DEORIA,Uttar Pradesh,26.38477,84.06799,88.01
225637,SHREE FILLING STATION,BHAHADURGARGH,Haryana,28.73875,76.82503,88.11
225639,AJIT SINGH FUEL CENTRE,BHADURGARGH,Haryana,28.62667,76.8671,88.01
225644,SRI CHHATRAPATI FILLING STATION,SITAPUR,Uttar Pradesh,27.502936,80.706106,88.38
225645,DEEPU FILLING STATION,CHAPAKI,Uttar Pradesh,23.9639436,82.9841429,89.2
225649,RADHE KRISHNA GAS STATION,BAN,Haryana,30.00317,77.080313,88.01
225652,SNR FILLING STATION,THIRUMALAGIRI,Telangana,16.7191899,79.3398496,95.8
225653,GORE PETROLEUM,KAREGAON,Maharashtra,19.5669,74.7024,91.25
225654,INDRAPRASTHA PETROLEUM,RAJNANDGAON,Chhattisgarh,21.360231,81.187673,93.93
225655,SHRI PATIL & SON'S PETROLEUM,ATHANI,Karnataka,16.7179752,75.0245746,91.53
225660,SAPTHAGIRI AGENCIES,KOPPAL,Karnataka,15.4397553,76.2930815,92.06
225661,BABA DEEP SINGH FUEL POINT,PATIALA,Punjab,30.2872027,76.2552794,87.41
225670,RUDRAM FUELS,MUGALIVAKKAM,Tamil Nadu,13.021086,80.161789,92.5
225671,SHIV SHAKTI PETROLEUM,RANPUR,Gujarat,22.33222,71.704989,91.02
225672,ASHUTOSH PETROLEUM,NAGOI,Chhattisgarh,22.13805,82.18333,93.71
225673,KIRTI FILLING STATION,SHIVPURI,Madhya Pradesh,25.51496,77.44156,93.39
225674,BHAVANI PETROLEUM,DHOLKA,Gujarat,22.506499,72.423884,90.25
225676,K R SENGAR FILLING CENTER,MUNDLA,Madhya Pradesh,25.512085,76.653181,93.35
225677,NJ FILLING STATION,KURUGODU,Karnataka,15.341142,76.827747,92.19
225678,PRITAM PETROLEUM,PETHAN,Gujarat,20.9208729,72.8735412,90.41
225679,SREE AMMAN AGENCY,BATLAGUNDU,Tamil Nadu,10.162471,77.745379,93.41
225680,BAARAKHUDA PETROLEUM,NAGNUR,Karnataka,16.574944,75.398086,91.2
225683,SRI SHIVA PARVATHI PETROLEUM,HALAKUNDI,Karnataka,15.061736,76.874929,92.32
225685,LAXMI NARASIMHA SWAMY FS,SINGOTAM,Telangana,16.159882,78.27991,97.08
225686,FIVE ELEMENTS PETROLEUM PRODUCTS,UMRED,Maharashtra,20.824347,79.371806,90.98
225687,THIRUMALA FILLING STATION,AKKANNAPETA,Telangana,18.023049,79.207066,95.72
225689,YASHODA FUEL STATION,KODERMA,Jharkand,24.3864,85.5496,93.62
225695,GRACE PETROLEUM,THUVVUR,Kerala,11.1157604,76.2937088,95.48
225696,LAKSHMI GANAPATHI FILLING STATION,CHERUKUPALLI,Andhra Pradesh,16.037341,80.665032,97.6
225697,DEVI UJWALA SREE FILLING STATION,HYDERABAD,Telangana,17.391,78.352,96.09
225698,RAMA FILLING STATION,GURGAON,Haryana,28.40297,77.00112,87.89
225699,MAA GIRIJA SERVICE STATION,KATANGI,Madhya Pradesh,21.786551,79.796862,93.43
225701,RAMCHANDI PETROLEUM,NAGAPUR,Odisha,20.125647,85.1464006,93.08
225702,SRI SP ENTERPRISES,CHENNAI,Tamil Nadu,13.060785,80.155012,92.4
225703,MATOSHRI FUEL STATION,HENDAJ,Maharashtra,20.7374,77.4268,91.06
225704,KATTA FILLING STATION,WYRA,Telangana,17.173851,80.353255,95.94
225705,SREEYAN FILLING STATION,CHERUVUMADHARAM,Telangana,17.037996,80.069151,95.45
225712,KAILASH FILLING STATION,PATRAN,Punjab,29.9345033,76.0512024,87.44
225713,POOJA FILLING STATION,HARIDWAR,Uttrakhand,29.9210772,78.1020618,87.68
225715,UMIYA PETROL PUMP,PALSANA,Gujarat,23.1984459,72.5009368,90.32
225718,SHIV SUMAN PETROLEUM,RAULAS,Maharashtra,20.0,70.0,90.78
225719,MAA SALES & SERVICE,EAST CHAMPARAN,Bihar,26.5704,84.563199,93.0
225720,S.S.AALNE PETROLEUM,AKOLA,Maharashtra,20.9071755,76.8802032,90.91
225724,SAMAR NAAZ FILLING STATION,AMETHI,Uttar Pradesh,26.265969,81.552998,88.41
225725,RADHE GOVINDA FUEL PARK,RUDRAMPET,Andhra Pradesh,14.667454,77.57951,97.35
225727,RKR KAFSIMA,CHENGALPATTU,Tamil Nadu,12.55928,79.91118,93.23
225728,SRIPATHY FILLING STATION,ADDA GUDUR (M),Telangana,17.432746,79.376788,95.69
225730,MAA JWALA FILLING STATION,AMBALA,Haryana,30.2992073,77.0071528,88.38
225731,RENGANATHANPERUMAL AGENCY,EDAIYATHI,Tamil Nadu,10.411905,79.193978,93.34
225732,R.D. FILLING STATION,BARABANKI,Uttar Pradesh,27.1072,81.3371,88.11
225734,SARTHAK FILLING STATION,ETAWAH,Uttar Pradesh,26.73243,79.1082,88.23
225735,SREE LAKSHMI VENKATESWARA FILLING,KOLAMASANAPALLE,Andhra Pradesh,13.1531162,78.6738628,98.3
225736,P.T.R ENTERPRISES,PUDUKAZHANI,Tamil Nadu,11.646363,79.182182,94.33
225739,THE RISING SUN FUEL STATION,MUNGUSWADI,Maharashtra,16.147666,74.216763,91.93
225740,ANNAPURNA GULAB PETROL PUMP,"VILLAGE - LONI GAWALI, TAL - MEHKAR",Maharashtra,20.24347,76.67502,91.49
225741,JAY SHREE KRUSHNA FUELING STATION,MURTIZAPUR,Maharashtra,20.743,77.454,91.06
225742,GRACE FILLING STATION,MYNSNGAT,Meghalaya,25.6157827,92.2320404,87.06
225744,SIRI HARKRISHAN FILLING STATION,AMBALA,Haryana,30.431803,76.930004,88.44
225746,GANPATI FILLING STATION,PARIKSHITGARH,Uttar Pradesh,12.0,90.0,87.68
225749,CITY FILLING STATION,NASRULLGANJ,Madhya Pradesh,22.4121,77.1546,92.15
225753,RAJJESWAR FILLING,LALBAGH,West Bengal,24.195318,88.284733,92.99
225754,NIRMAL FILLING POINT,DAKSHIN BARASAT,West Bengal,22.2399,88.447189,92.11
225761,JAY MAA SANTOSHI FILLING STATION,FATEHPUR,Uttar Pradesh,25.869119,80.915809,88.36
225762,FORTUNE FUEL DEPOT,BASAR,Arunachal Pradesh,27.912069,94.73814,82.17
225763,SHREE KARNI PETROLEUM,SAVLI,Gujarat,22.6221,73.2624,90.11
225764,PATHAK FUELS,KURUKSHETRA,Haryana,29.958029,76.841462,87.92
225765,SHYAM JI FILLING STATION,LALITPUR,Uttar Pradesh,24.7229307,78.6582786,88.71
225766,ASHAKIRAN FILLING STATION,RAICHUR,Karnataka,16.221995,77.388581,92.35
225769,SUMAN FILLING STATION,RAIGANJ,West Bengal,25.729666,87.996802,92.55
225770,SAI KRUPA PETROLEUM,TUNKI,Maharashtra,21.1109,76.6973,91.25
225771,BAJAJ PETROLEUM,CHALISGAON,Maharashtra,20.4689327,74.9965757,90.7
225772,SHRI BIHARI JI FILLING STATION,KANNAUJ,Uttar Pradesh,27.145139,79.883898,88.28
225773,DEVAM PETROLEUM,MAHENDERGARH,Haryana,27.9326832,76.0235795,88.05
225774,RAMLAXMAN PETROLEUM,KARANJFEN,Maharashtra,16.767379,73.922073,91.47
225776,STAR FILLING STATION,PAIKAR,West Bengal,24.43681,87.894946,92.7
225777,SHREE SAINALRAI FILLING STATION,JODHPUR,Rajasthan,26.31723,72.58375,90.54
225778,MAA SHAKAMBARI FUEL CENTER,KUNWARDA,Jharkand,22.283881,86.750275,93.44
225780,SRI RUDRA FILLING STATION,BELA,Telangana,19.716311,78.774963,97.05
225781,SHANTI FILLING STATION,SHIVPURI,Madhya Pradesh,25.5509347,77.4920923,93.51
225782,ASHIRWAAD PETROL PUMP,SAGAR,Madhya Pradesh,24.280122,78.497939,91.71
225783,SHREE KRISHNA ENERGY STATION,AURANGABAD,Bihar,24.99185257,84.60420002,92.42
225784,GOUR BANGA REFILLING CENTRE,SUJAPUR,West Bengal,24.931263,88.103535,91.77
225792,SAJINA FUELS,KUTTIYATTOOR,Kerala,11.9783321,75.4939592,94.8
225795,JKK PETROLUBES,KATNI,Madhya Pradesh,23.838808,80.624229,93.03
225796,EVERGREEN PETROLEUM,DERABASSI,Punjab,30.573809,76.837357,88.36
225797,SHREE SITARAMJI ENERGY STATION,HATNORA,Madhya Pradesh,22.713155,76.526521,92.36
225798,SAATHVIK ENTERPRISES,CHENNAI,Tamil Nadu,13.1680153,80.2300158,92.4
225802,ADITYA FILLING STATION,BALLIA,Uttar Pradesh,25.8718589,84.2304594,88.94
225803,SEVALAL FILLING STATION,NIZAMABAD,Telangana,18.900656,78.416382,97.12
225804,RAY FILING STATION,GARHBEGUNIAPADA,Odisha,20.085766,85.690782,92.64
225805,RUDRA FILLING STATION,RAEBARELI,Uttar Pradesh,25.958199,81.248194,88.7
225806,GAYATRI FILLING STATION,GORAKHPUR,Uttar Pradesh,26.7845,83.3635,88.07
225807,FAUJI FILLING STATION,AMETHI,Uttar Pradesh,26.454947,81.741347,88.56
225809,WANDHEKAR FUEL STATION,PUNE,Maharashtra,18.354681,74.008305,90.37
225810,KESAR FUELS,BANGALORE,Karnataka,13.102424,77.628473,91.02
225817,SRI SENTHILMURUGAN FUELS,ERODE,Tamil Nadu,11.376763,77.684943,92.9
225819,URBAN FILLING STATION,JAJPUR,Odisha,20.779322,86.462595,93.59
225820,S R FILLING STATION,JAIPUR,Rajasthan,26.754322,75.869399,90.24
225822,O.P. KRISH FUEL CARE,VILL MAGRALA,Punjab,32.1297165,75.4873573,88.1
225831,SHREE MANGALAM FUELS,BADNAGAR,Madhya Pradesh,23.214781,75.373511,92.05
225832,NEHA FILLING STATION,MAUGANJ,Madhya Pradesh,24.5758,81.7042,93.35
225834,RAJPATI FILLING STATION,AZAMGARH,Uttar Pradesh,26.111252,83.354486,88.63
225839,KEDARNATH FILLING STATION,SAMBHAL,Uttar Pradesh,28.3078,78.3984,88.16
225840,VIMAL PETROLEUM,KHED,Maharashtra,17.787537,73.415445,92.02
225842,MANGALDEEN PETROLEUM,KOTMA,Madhya Pradesh,23.223475,81.976695,93.43
225843,BHARAT PETRO POINT,UJJAIN,Madhya Pradesh,23.337039,75.523628,92.15
225845,DEV DURGA FILLING STATION,PRAYAGRAJ,Uttar Pradesh,25.5466907,81.8537571,88.31
225846,SHIV FILING STATION,MAWANA,Uttar Pradesh,28.6,90.0,87.68
225850,AWDHESH KUMAR PETROLEUM,PRAYAGRAJ,Uttar Pradesh,24.9576166,82.116571,89.31
225851,JAISWAL PETROL PUMP,BUDAR,Chhattisgarh,23.233,82.636,94.44
225852,HANSRAJ PETROLEUM,AMBEJOGAI,Maharashtra,18.96,72.82,91.9
225853,GAURANG FILLING STATION,AKBARPUR,Uttar Pradesh,26.415911,82.354659,88.56
225854,FARMER PETRO,SIRSA,Haryana,29.577559,75.147542,89.11
225855,NIRONKA ROYAL AGENCY,CHENNAI,Tamil Nadu,13.1165927,80.1727912,92.4
225865,VETTIKOMBIL FUELS,MARAYOOR,Kerala,10.269262,77.155107,96.44
225866,AVADH FUEL,MAHENDRANAGAR,Gujarat,22.849874,70.852676,90.51
225867,JP PETROLEUM,NAGINA,Uttar Pradesh,29.4426,78.4327,87.45
225868,SADHI & SONS ENTERPRISES,SAHARANPUR,Uttar Pradesh,29.9960405,77.6983585,88.69
225869,SHRI MATA VAISHNO DEVI FUEL STATION,MEHAM,Haryana,28.906651,76.256355,88.13
225870,TIRUPATI FILLING STATION,JALALPUR,Uttar Pradesh,26.288645,82.657805,88.84
225871,BRIJESH PETROLEUM,PRAYAGRAJ,Uttar Pradesh,24.914342,81.946141,89.13
225872,TARA JAGNARAYAN FUELS,MAHARAJGANJ,Uttar Pradesh,27.435301,83.555715,88.69
225873,KUBER FILLING STATION,AZAMGARH,Uttar Pradesh,26.111314,82.894036,89.11
225875,R K ENERGIES,SUHWAL,Uttar Pradesh,25.53893,83.641012,88.31
225876,GRDS FILLING STATION,CHANDIL,Jharkand,22.9661154,85.989031,92.73
225877,SHRI AYYANAR FUELS,AVUDAYARKOIL,Tamil Nadu,10.02166,78.9638,93.77
225878,UDHAYAM PETROLEUM,CHENNAI,Tamil Nadu,13.1048988,80.1712922,92.42
225879,MADHURA FUELS,CHINNAMANUR,Tamil Nadu,9.863879,77.39081,93.78
225880,SHREE VRINDAVAN FUELS,MATHURA,Uttar Pradesh,27.544072,77.67174,87.18
225881,BAJRANG FUEL STATION,BIJOYNAGAR,Assam,26.1088843,91.4658121,89.57
225882,JALARAM PETROLEUM,DASKROI,Gujarat,22.9957388,72.7371744,90.09
225883,SHRI SAINATH PETROLEUM,MUKTAINAGAR,Maharashtra,21.1395251,76.134406,91.8
225890,S.S.R FUEL STATION,BANGALORE,Karnataka,13.057153,77.663552,91.02
225892,SATGURU FILLING STATION,KURANA,Madhya Pradesh,23.326196,77.2984,91.92
225893,SHREE GANESH PETROLEUM,KARJAN,Gujarat,22.028,73.1193,90.28
225894,YELLALING PETROLEUM,BELKUNI,Karnataka,18.26821,77.291532,92.16
225895,THAKURANI FILLING STATION,KENDRAPARA,Odisha,20.375623,86.516525,92.4
225896,BAL MUKUND FUEL SERVICES,PATNA,Bihar,25.327217,84.736464,91.79
225897,MAGHA SAKTHI ENTERPRISES,GUDIYATTAM,Tamil Nadu,13.0317005,78.8598799,93.98
225898,PARIVAR PETROLEUM,PANSORA,Gujarat,22.704264,73.031648,90.02
225899,NANDI FUELS,CHITRADURGA,Karnataka,14.1791397,76.5325146,92.36
225900,SAIRAJ PETROLEUM,DHARWALA,Gujarat,21.785106,71.651701,91.58
225901,RAUNAK FUEL FILLING STATION,JAWA,Madhya Pradesh,24.89002,81.40436,93.53
225902,SHUBHAM RMA PETROLEUM,BALRAMPUR,Chhattisgarh,23.6085,83.6192,95.1
225903,RASHTRAKUTA PETROLEUMS,HOOLAKATTI,Karnataka,15.820741,75.224191,91.28
225905,ANSARI PETROL PUMP,ALAND,Karnataka,17.597361,76.57158,91.31
225906,K D S FILLING STATION,KADIPUR,Uttar Pradesh,26.165239,82.559419,89.02
225907,DHANDHAN BABA BUDHASAHIBJI FUELS,FEROZEPUR,Punjab,31.0541736,74.7390943,88.41
225909,KAMSI KAMTH REFILLING STATION,YACHULI,Arunachal Pradesh,27.47126,93.76712,80.78
225910,R. K. PETROLEUM,MAJALGAON,Maharashtra,19.209617,76.027605,91.91
225911,RANAGHAT FILLING STATION,PASSIGHAT,Arunachal Pradesh,28.11359,95.31584,82.23
225912,MAHADEV FUEL STATION,AMRAWAD KALAN,Madhya Pradesh,22.97594,78.075987,92.84
225919,BOKARO FUELS,BOKARO,Jharkand,23.635964,85.873764,93.07
225920,HAREE OM PETROLEUM,NAVSARI,Gujarat,20.905462,73.035176,90.38
225932,DIGITAL FILLING STATION,SHIVPUR,Madhya Pradesh,22.512722,77.330434,91.95
225933,JAGANNATH FILLING STATION,KENDRAPARA,Odisha,20.5194399,86.4217162,92.48
225935,KWALITY FUELS,GULEDGUDDA,Karnataka,16.047029,75.775495,91.62
225938,AGAM ENERGY STATION,791102,Arunachal Pradesh,28.2225,94.9936,82.19
225939,BP-JAGATPURA,JAIPUR,Rajasthan,26.803388,75.859826,90.24
225947,TRIMURTI PETROLEUM,PARDA,Maharashtra,20.6129,76.1803,91.38
225948,RUPA FILLING STATION,COOCH BEHAR,West Bengal,26.39464,89.58222,93.26
225950,RAJYOGI BHARAT PETROLEUM,ALUR OMERGA,Maharashtra,17.694496,76.421234,91.44
225958,G.V.NAGARAJAN,COIMBATORE,Tamil Nadu,10.949758,76.972396,92.85
225959,SHRI SWAMI SAMARTH PETROLEUM,PUNE,Maharashtra,18.517962,74.1968,90.36
225960,ANAYA FUELS,KATORIYA,Bihar,24.7423294,86.7125556,92.5
225961,B.S FILLING STATION,BASTI,Uttar Pradesh,26.817086,82.86766,88.27
225963,SALASAR PETROLEUM,MAHENDERGARH,Haryana,28.3421105,75.9786139,88.23
